state,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,month,climate_stress,agri_stress,econ_stress,total_risk
Bihar,23.660714285714285,1083.7,1.225357142857143,-68.74285714285715,0,7.5,123384.0,49.996428571428574,7.917857142857143,107.96428571428571,4994.25,207100.17857142858,8.583214285714286,5.821071428571429,10.992857142857144,60278.107142857145,2025-02,72.09595959595958,70.70707070707071,94.57070707070707,77.22853535353535
Bihar,26.193548387096776,1179.2,1.0654838709677419,-69.28709677419356,0,7.193548387096774,383073.0,47.983870967741936,7.748387096774193,110.1,5050.322580645161,206021.90322580645,8.613870967741935,5.682258064516129,10.180645161290323,58024.54838709677,2025-03,61.23737373737374,68.43434343434343,89.8989898989899,70.92171717171718
Bihar,29.373333333333335,1126.5,1.41,-69.66333333333334,0,7.133333333333334,369618.0,49.519999999999996,7.433333333333334,109.69666666666667,5053.233333333334,206252.1,8.637,5.618666666666667,10.396666666666667,60562.433333333334,2025-04,63.38383838383839,57.32323232323232,90.27777777777779,67.98611111111111
Bihar,30.932258064516127,1167.1,1.0841935483870968,-69.59677419354838,0,7.451612903225806,374805.0,49.751612903225805,7.525806451612904,108.45806451612903,5189.967741935484,206853.74193548388,8.564193548387097,5.7787096774193545,10.729032258064517,61989.25806451613,2025-05,69.57070707070707,63.13131313131313,92.2979797979798,72.99873737373737
Bihar,31.80666666666667,12952.9,0.6226666666666667,248.66,0,0.0,133707.0,50.336666666666666,4.003333333333333,111.21333333333334,5067.566666666667,206555.1,8.65,5.882666666666666,10.45,58863.333333333336,2025-06,33.58585858585859,22.601010101010104,93.56060606060606,44.734848484848484
Bihar,30.83225806451613,13594.7,0.7648387096774194,254.11935483870968,0,0.0,136458.0,51.093548387096774,3.674193548387097,110.56451612903226,4906.419354838709,205520.4516129032,8.628387096774194,5.9077419354838705,10.519354838709678,59106.45161290323,2025-07,37.62626262626262,10.85858585858586,94.1919191919192,42.398989898989896
Bihar,29.416129032258063,13476.3,1.086774193548387,251.05161290322582,0,0.0,133298.0,49.66129032258065,4.16774193548387,107.23870967741935,5185.870967741936,206483.64516129033,8.70516129032258,5.6329032258064515,10.351612903225806,61206.77419354839,2025-08,40.65656565656566,32.95454545454545,90.65656565656566,50.46085858585859
Bihar,26.863333333333333,13109.8,0.9019999999999999,252.88666666666668,0,0.0,129195.0,50.169999999999995,4.073333333333333,107.93666666666667,5130.2,206356.23333333334,8.621,5.636333333333334,10.526666666666667,59685.13333333333,2025-09,38.51010101010101,26.515151515151516,90.78282828282829,47.380050505050505
Bihar,24.88064516129032,4850.9,0.7912903225806452,26.358064516129033,0,0.0,485039.0,49.87096774193548,3.7870967741935484,111.80645161290323,4962.290322580645,207092.7741935484,8.542903225806452,5.857096774193548,9.806451612903226,61988.93548387097,2025-10,11.363636363636363,17.929292929292927,89.77272727272727,33.263888888888886
Bihar,22.96333333333333,4530.3,0.6276666666666667,21.94333333333333,0,0.0,458070.0,48.75666666666667,4.01,111.86999999999999,4966.966666666666,206092.73333333334,8.707333333333334,5.735666666666666,10.666666666666666,59094.36666666667,2025-11,7.575757575757576,33.58585858585859,93.3080808080808,38.11237373737374
Bihar,21.9,1080.4,0.7816129032258065,-71.85483870967742,0,6.935483870967742,469032.0,49.15806451612904,7.429032258064517,109.63225806451612,4953.709677419355,205725.64516129033,8.63483870967742,5.730645161290322,10.067741935483872,62820.74193548387,2025-12,55.17676767676768,55.80808080808081,90.15151515151516,64.14141414141415
Chandigarh,29.253856720737666,163.32946136402933,-2.0050000000000003,125.55,0,0.0,52466.0,79.80000000000001,3.4499999999999997,90.55,12284.5,158954.60421249107,5.8,5.93,9.8,60146026.5,2024-01,18.497474747474747,1.452020202020202,39.70959595959596,17.83459595959596
Chandigarh,32.95771045285466,38.52964051378565,0.43999999999999995,-46.8,0,5.0,61125.0,82.85,6.699999999999999,123.64999999999999,12547.5,167291.1029839873,6.095000000000001,6.49,11.350000000000001,60732979.5,2024-03,48.54797979797979,44.50757575757576,84.91161616161617,56.224747474747474
Chandigarh,36.91389508525023,0.0,5.56,-100.0,0,10.0,10969.0,79.3,26.1,102.2,12483.0,94530.29117521533,5.31,6.45,8.4,61176769.0,2024-04,98.42171717171718,84.53282828282829,31.25,76.76767676767678
Chandigarh,37.32587392832337,29.749456876238437,3.94,-17.3,0,0.0,35939.0,75.6,4.6,89.0,12546.0,195165.71443317618,5.61,6.82,7.3,61474550.0,2024-05,19.76010101010101,2.840909090909091,35.66919191919192,17.815656565656568
Chandigarh,34.025326676424854,26.860093597384363,3.78,-15.5,0,0.0,38699.0,91.3,1.9,82.7,12985.0,189508.66530183557,5.72,5.86,6.6,61773781.0,2024-06,18.75,0.31565656565656564,14.835858585858585,11.319444444444443
Chandigarh,31.80088969020465,139.91714698676242,-0.53,285.2,0,0.0,40704.0,93.9,3.1,76.1,12960.0,204132.84630358403,5.8,5.4,8.3,62074468.0,2024-07,42.48737373737374,0.5681818181818182,18.623737373737374,21.849747474747474
Chandigarh,36.95753117851887,28.11480269646331,3.29,-7.5,0,0.0,45004.0,92.0,3.0,95.0,12644.0,208744.7037920004,5.95,4.78,6.0,62376618.0,2024-08,17.108585858585858,1.073232323232323,5.6186868686868685,8.623737373737374
Chandigarh,29.326104642507833,0.0,-1.35,-100.0,0,10.0,39452.0,89.1,24.6,115.9,11626.0,211800.68096317508,6.16,5.33,9.0,62680240.0,2024-09,91.47727272727273,82.63888888888889,27.46212121212121,72.3800505050505
Chandigarh,32.61259926303303,0.0,1.83,-100.0,0,10.0,37826.0,90.2,20.0,122.5,11955.0,145060.06409314327,6.11,5.14,6.5,62985339.0,2024-10,94.88636363636364,81.50252525252525,9.154040404040405,68.7689393939394
Chandigarh,25.564025985795023,25.150011886953077,-5.26,-28.7,0,10.0,27535.0,83.9,21.7,93.8,12890.0,168476.79215095236,6.85,5.36,12.3,63291923.0,2024-11,54.22979797979798,81.7550505050505,82.13383838383838,70.83964646464646
Chandigarh,22.9741935483871,2003.7,0.9874193548387097,-69.97096774193548,0,7.032258064516129,41167.0,50.46451612903226,7.464516129032258,113.23225806451612,5013.4838709677415,187293.38709677418,7.555161290322581,5.844193548387096,10.82258064516129,60133.51612903226,2025-01,56.313131313131315,55.17676767676768,87.75252525252525,63.775252525252526
Chandigarh,24.70357142857143,1822.4,1.185,-69.76785714285714,0,7.535714285714286,38244.0,50.082142857142856,8.053571428571429,111.44642857142857,4943.464285714285,187073.2857142857,7.526785714285714,5.804285714285714,10.457142857142857,58650.82142857143,2025-02,73.35858585858585,73.48484848484848,86.11111111111111,76.5909090909091
Chandigarh,27.88064516129032,1991.1,0.9922580645161291,-70.15483870967742,0,7.258064516129032,120131.0,50.461290322580645,7.622580645161291,112.01935483870967,5186.322580645161,187159.93548387097,7.5125806451612895,5.8754838709677415,10.819354838709677,61416.74193548387,2025-03,62.37373737373737,59.46969696969697,87.62626262626263,67.67045454545455
Chandigarh,29.91,1955.2,1.0976666666666666,-69.72,0,7.733333333333333,116407.0,52.28,8.17,107.28666666666666,4838.333333333333,186972.16666666666,7.436000000000001,5.755333333333334,10.72,59614.9,2025-04,77.65151515151516,71.96969696969697,85.85858585858585,77.71464646464646
Chandigarh,31.612903225806452,2010.2,0.9006451612903227,-69.87741935483871,0,7.612903225806452,117417.0,51.75806451612903,7.738709677419355,114.08387096774193,5141.1612903225805,187227.70967741936,7.510322580645161,5.867741935483871,10.116129032258065,59916.6129032258,2025-05,72.47474747474747,63.25757575757576,85.22727272727273,72.43686868686869
Chandigarh,32.736666666666665,23442.4,0.4683333333333334,263.02000000000004,0,0.0,39717.0,49.016666666666666,4.006666666666667,107.84666666666666,4989.266666666666,187075.73333333334,7.394333333333334,5.731,10.323333333333332,59693.7,2025-06,41.035353535353536,31.565656565656564,83.20707070707071,48.263888888888886
Chandigarh,32.061290322580646,23026.6,0.7516129032258064,245.08064516129033,0,0.0,41809.0,49.39032258064516,4.199999999999999,106.51612903225806,5119.903225806452,186611.09677419355,7.507096774193548,5.593548387096774,10.616129032258065,59896.54838709677,2025-07,32.82828282828283,34.974747474747474,83.45959595959596,46.23737373737374
Chandigarh,30.567741935483873,23874.9,1.1480645161290324,257.7967741935484,0,0.0,42311.0,50.66129032258065,3.925806451612903,107.53225806451613,4979.645161290323,187381.7741935484,7.437096774193549,5.888064516129032,10.651612903225805,60800.096774193546,2025-08,45.07575757575758,17.17171717171717,86.9949494949495,45.78914141414141
Chandigarh,28.183333333333334,22797.1,0.571,253.02666666666667,0,0.0,41166.0,48.56666666666667,3.8066666666666666,105.46000000000001,5025.5,187026.26666666666,7.438999999999999,5.661666666666666,10.653333333333334,60062.333333333336,2025-09,34.84848484848485,28.535353535353536,84.21717171717171,44.98106060606061
Chandigarh,25.032258064516128,8130.900000000001,0.8906451612903226,21.85483870967742,0,0.0,148171.0,50.18064516129032,4.22258064516129,108.08387096774193,4812.4838709677415,187432.25806451612,7.4148387096774195,5.841290322580646,10.52258064516129,59108.41935483871,2025-10,9.722222222222223,31.186868686868685,85.98484848484848,36.30050505050505
Chandigarh,24.046666666666667,7736.8,1.2906666666666666,19.81,0,0.0,142438.0,52.49,4.069999999999999,109.64333333333335,4800.2,187461.43333333332,7.451,5.6033333333333335,10.53,60519.46666666667,2025-11,12.878787878787879,11.616161616161616,82.82828282828282,29.924242424242422
Chandigarh,22.72258064516129,2105.4,0.5545161290322581,-68.44193548387096,0,7.580645161290323,144994.0,48.438709677419354,8.193548387096774,104.46774193548387,4991.806451612903,186993.87096774194,7.5203225806451615,5.619354838709677,10.870967741935484,60711.1935483871,2025-12,65.65656565656566,79.41919191919192,85.73232323232324,75.49242424242425
Chhattisgarh,23.9,502.90000000000003,-3.115,174.3,0,0.0,24237.0,53.95,7.0,103.2,4713.5,300730.0,6.44,6.050000000000001,8.95,60146026.5,2024-01,22.22222222222222,44.31818181818182,61.36363636363637,39.74116161616162
Chhattisgarh,26.5,80.1,-0.51,-56.3,0,5.0,26710.0,58.300000000000004,1.8499999999999999,89.25,4842.0,303665.0,6.04,6.404999999999999,10.65,60732979.5,2024-03,47.85353535353536,45.20202020202021,80.8080808080808,55.16414141414141
Chhattisgarh,31.0,0.0,4.01,-100.0,0,10.0,5440.0,49.9,23.5,114.2,5122.0,305884.0,6.24,6.83,10.1,61176769.0,2024-04,97.47474747474747,89.01515151515152,85.47979797979798,91.51515151515152
Chhattisgarh,35.8,96.5,8.77,5.2,0,0.0,13308.0,59.4,1.2,113.0,4950.0,307373.0,5.87,6.26,9.7,61474550.0,2024-05,25.0,2.6515151515151514,65.15151515151516,27.215909090909093
Chhattisgarh,31.8,244.8,4.85,167.1,0,0.0,20540.0,47.4,1.8,86.2,4977.0,308869.0,6.04,5.13,8.5,61773781.0,2024-06,33.08080808080808,7.828282828282829,17.67676767676768,20.391414141414142
Chhattisgarh,25.7,248.4,-1.34,171.0,0,0.0,15730.0,56.8,4.3,75.0,5722.0,310372.0,5.57,5.35,15.0,62074468.0,2024-07,23.98989898989899,8.964646464646464,81.56565656565657,33.125
Chhattisgarh,27.1,159.4,0.12,73.9,0,0.0,14754.0,56.7,8.4,109.1,5285.0,311883.0,6.18,4.84,10.8,62376618.0,2024-08,17.803030303030305,46.21212121212121,29.924242424242426,30.77651515151515
Chhattisgarh,24.1,0.0,-2.88,-100.0,0,10.0,16343.0,61.6,26.9,103.9,5355.0,313401.0,6.24,4.93,10.2,62680240.0,2024-09,88.51010101010101,90.9090909090909,29.545454545454547,74.60858585858587
Chhattisgarh,22.6,0.0,-4.4,-100.0,0,10.0,11785.0,51.6,29.3,136.0,4980.0,314927.0,7.03,4.59,9.9,62985339.0,2024-10,85.35353535353535,98.61111111111111,30.681818181818183,76.32575757575758
Chhattisgarh,24.3,112.3,-2.71,22.6,0,0.0,8566.0,51.6,5.4,116.8,4674.0,316460.0,5.54,5.47,7.2,63291923.0,2024-11,3.1565656565656566,41.16161616161616,10.732323232323232,18.352272727272727
Chhattisgarh,22.874193548387098,1155.3,1.090967741935484,-69.03870967741935,0,7.516129032258065,121587.0,48.46774193548387,8.07741935483871,114.47419354838709,4791.096774193548,309959.32258064515,6.15258064516129,5.68741935483871,10.03225806451613,60138.8064516129,2025-01,71.21212121212122,77.90404040404042,45.83333333333333,67.20959595959596
Chhattisgarh,24.067857142857143,1034.6,0.9135714285714285,-69.31428571428572,0,7.285714285714286,110800.0,51.53928571428571,7.542857142857143,111.80357142857143,4980.678571428572,311107.0,6.062142857142858,5.7560714285714285,10.739285714285714,59885.642857142855,2025-02,61.489898989899,56.69191919191919,64.77272727272727,60.631313131313135
Chhattisgarh,26.906451612903226,1086.0,1.41,-70.89354838709677,0,7.806451612903226,342172.0,47.92580645161291,7.851612903225806,114.31612903225808,5020.4838709677415,310110.6129032258,6.1980645161290315,5.698709677419354,10.3,56622.8064516129,2025-03,81.06060606060606,79.67171717171718,55.3030303030303,74.13510101010101
Chhattisgarh,28.59333333333333,1012.3,0.917,-71.97,0,7.633333333333334,328261.0,50.39,7.6899999999999995,106.16000000000001,4795.933333333333,309133.2,6.182,5.564333333333334,10.373333333333333,61088.86666666667,2025-04,74.87373737373737,68.3080808080808,46.590909090909086,65.50505050505049
Chhattisgarh,30.68064516129032,1091.8,1.3306451612903225,-70.73870967741935,0,7.580645161290323,338363.0,50.36451612903225,7.658064516129032,109.43548387096774,5032.677419354839,309222.51612903224,6.0929032258064515,5.573548387096774,10.216129032258063,58419.41935483871,2025-05,76.89393939393939,65.9090909090909,40.15151515151515,63.86363636363637
Chhattisgarh,31.873333333333335,11992.0,0.9953333333333333,232.10666666666665,0,0.0,118999.0,50.056666666666665,3.93,110.16333333333334,4896.3,309818.93333333335,6.154333333333333,5.85,10.533333333333333,60946.86666666667,2025-06,29.67171717171717,21.71717171717172,70.58080808080808,37.11489898989899
Chhattisgarh,31.551612903225806,13785.3,1.7141935483870967,269.4548387096774,0,0.0,126440.0,48.777419354838706,4.293548387096774,113.99032258064516,4965.419354838709,309595.67741935485,6.137096774193548,5.876451612903225,10.332258064516129,59711.903225806454,2025-07,48.98989898989899,38.51010101010101,66.91919191919192,49.80429292929293
Chhattisgarh,30.48709677419355,13579.6,1.5925806451612903,263.93548387096774,0,0.0,123876.0,48.16129032258065,4.367741935483871,109.5,4962.290322580645,309372.5483870968,6.176451612903226,5.759032258064516,10.103225806451613,59684.25806451613,2025-08,48.23232323232323,40.27777777777778,52.52525252525253,46.52146464646465
Chhattisgarh,27.40666666666667,12555.1,1.0273333333333334,247.69666666666666,0,0.0,116441.0,50.76,4.11,110.14333333333335,5116.733333333334,309317.2,6.144333333333334,5.658666666666666,10.593333333333334,60205.7,2025-09,36.868686868686865,23.484848484848484,57.07070707070707,37.234848484848484
Chhattisgarh,25.05806451612903,4681.4,1.0693548387096774,25.448387096774194,0,0.0,420708.0,51.05483870967742,4.054838709677419,111.81290322580645,5017.0,310087.93548387097,6.113548387096775,5.833870967741936,10.651612903225805,62429.87096774193,2025-10,13.636363636363635,19.065656565656568,70.2020202020202,29.6780303030303
Chhattisgarh,22.990000000000002,4194.2,0.8726666666666667,16.143333333333334,0,0.0,418102.0,51.63333333333333,4.12,108.19333333333334,4913.033333333334,311031.93333333335,6.0376666666666665,5.590999999999999,10.453333333333335,57385.433333333334,2025-11,7.07070707070707,16.91919191919192,42.42424242424242,19.356060606060606
Chhattisgarh,21.651612903225807,1076.4,1.0838709677419356,-71.14838709677419,0,7.32258064516129,428385.0,49.961290322580645,7.54516129032258,112.41935483870968,5077.903225806452,309550.5806451613,6.168709677419354,5.766774193548388,10.574193548387097,58604.0,2025-12,65.78282828282829,60.60606060606061,66.66666666666666,64.1919191919192
Dadra and Nagar Haveli and Daman and Diu,24.300085756310267,564.1775087428952,-2.27,229.95,0,0.0,23674.0,49.4,4.95,112.25,5356.5,209332.89107317798,6.34,5.824999999999999,9.05,60146026.5,2024-01,25.820707070707073,41.47727272727273,41.72979797979798,35.27777777777778
Dadra and Nagar Haveli and Daman and Diu,29.967675280848148,85.60390386117501,2.595,-53.5,0,5.0,22133.0,57.3,5.5,85.45,5331.5,111644.00308751596,6.025,6.4350000000000005,9.05,60732979.5,2024-03,51.70454545454546,51.70454545454546,69.00252525252525,56.0290404040404
Dadra and Nagar Haveli and Daman and Diu,30.629690894812274,0.0,3.39,-100.0,0,10.0,5593.0,56.6,24.1,75.0,5462.0,158690.94078064556,5.73,6.15,6.8,61176769.0,2024-04,96.90656565656566,86.93181818181817,22.53787878787879,74.82323232323233
Dadra and Nagar Haveli and Daman and Diu,32.282440176555625,80.24672580832097,4.07,-14.0,0,0.0,14445.0,60.2,3.4,85.9,4296.0,178520.62403652584,6.62,6.25,7.9,61474550.0,2024-05,19.38131313131313,5.492424242424242,58.90151515151515,24.400252525252526
Dadra and Nagar Haveli and Daman and Diu,30.96640316013615,113.59107570600688,4.81,16.4,0,0.0,10330.0,48.6,6.8,135.1,3959.0,198955.61852034286,6.08,5.95,11.2,61773781.0,2024-06,21.022727272727273,46.78030303030303,77.46212121212122,44.14772727272727
Dadra and Nagar Haveli and Daman and Diu,27.12559353149995,223.7010581918184,-0.95,127.1,0,0.0,20089.0,54.5,5.6,89.1,5200.0,170703.0003446616,6.72,5.19,6.3,62074468.0,2024-07,21.52777777777778,39.58333333333333,14.078282828282829,25.984848484848484
Dadra and Nagar Haveli and Daman and Diu,23.983598557765138,93.89296990604586,-2.03,9.4,0,0.0,14887.0,55.6,8.3,103.0,4818.0,172836.90723825226,5.79,5.01,7.1,62376618.0,2024-08,2.840909090909091,47.41161616161616,8.143939393939394,19.76641414141414
Dadra and Nagar Haveli and Daman and Diu,23.142865173340674,0.0,-4.32,-100.0,0,10.0,14829.0,46.4,25.9,73.0,5372.0,184542.49426558512,5.52,4.9,8.9,62680240.0,2024-09,85.79545454545455,95.64393939393939,10.416666666666668,70.39772727272727
Dadra and Nagar Haveli and Daman and Diu,24.71402408586772,0.0,-1.4,-100.0,0,10.0,12410.0,55.1,24.4,107.0,4730.0,173553.42487122244,6.02,4.71,8.5,62985339.0,2024-10,91.09848484848484,88.4469696969697,11.679292929292929,70.31565656565657
Dadra and Nagar Haveli and Daman and Diu,23.093640361348637,48.90513389491845,-4.86,-42.7,0,10.0,10132.0,50.1,25.6,108.2,4149.0,130615.26686356716,5.54,5.57,11.1,63291923.0,2024-11,58.6489898989899,93.75,35.29040404040404,65.09469696969697
Dadra and Nagar Haveli and Daman and Diu,17.980645161290322,1891.9,0.6838709677419355,-69.50645161290322,0,7.290322580645161,69068.0,50.28064516129032,7.6,107.80967741935484,5114.322580645161,198927.1935483871,7.812258064516129,5.602903225806451,10.225806451612904,58884.32258064516,2025-01,59.59595959595959,59.97474747474747,85.1010101010101,66.10479797979798
