state,month,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,climate_stress,agri_stress,econ_stress,total_risk
Nagaland,2025-10,25.52258064516129,5006.8,0.8019354838709677,19.503225806451614,0,0.0,14056.290322580646,51.76451612903226,4.02258064516129,111.45806451612904,4888.290322580645,308950.32258064515,6.0206451612903225,5.854838709677419,10.893548387096773,61936.3870967742,33.395926537576074,50.51211088979676,61.4591825718298,46.402405069416744
Odisha,2025-10,23.983870967741936,3462.5,0.915483870967742,18.10967741935484,0,0.0,13727.322580645161,49.880645161290325,3.8161290322580643,111.18709677419355,4902.419354838709,207000.70967741936,8.504516129032258,5.553870967741935,10.358064516129033,57882.67741935484,34.50002575614238,50.456324844635496,68.19393439239697,48.50820759617862
Puducherry,2025-10,19.274193548387096,3937.3,1.028709677419355,20.929032258064513,0,0.0,4385.8387096774195,48.66451612903226,4.119354838709677,105.98064516129033,5127.548387096775,163988.64516129033,8.040322580645162,5.607741935483871,10.438709677419356,62471.967741935485,34.96964668697264,59.51588714595492,65.68728464421118,51.240240336926064
Punjab,2025-10,31.048387096774192,1302.9,0.5374193548387097,18.787096774193547,0,0.0,34060.0,50.15161290322581,4.0612903225806445,107.08709677419354,4816.4838709677415,309207.06451612903,5.9796774193548385,5.60258064516129,10.596774193548388,58293.903225806454,31.41824672306405,35.315115564011485,60.93106445806181,40.16035525114509
Rajasthan,2025-10,29.20967741935484,1364.3,1.397741935483871,21.216129032258067,0,0.0,16276.774193548386,50.935483870967744,4.067741935483871,105.25161290322582,5197.032258064516,309563.7419354839,6.11,5.708064516129032,10.82258064516129,59797.45161290323,37.835549792474396,49.19467765451979,61.671296212348125,47.77018114915872
Sikkim,2025-10,11.741935483870968,4580.4,1.308709677419355,24.94193548387097,0,0.0,15084.161290322581,50.50967741935484,4.074193548387097,112.4,4928.225806451613,309481.4193548387,5.966774193548387,5.618709677419355,10.151612903225805,57572.709677419356,36.57486495797538,50.29470904386326,60.456975296270436,47.3473379726099
Tamil Nadu,2025-10,26.219354838709677,8189.9,0.8564516129032258,18.961290322580645,0,0.0,11534.548387096775,49.58064516129032,3.9096774193548387,108.62258064516129,4913.322580645161,514399.51612903224,4.271935483870968,6.055483870967742,10.332258064516129,59805.87096774193,33.90695071335218,52.682803737245926,56.70166751999403,46.177178473375456
Telangana,2025-10,24.812903225806455,3698.6,1.0951612903225807,14.777419354838708,0,0.0,13389.129032258064,48.62580645161291,3.841935483870968,103.89032258064516,4857.032258064516,309159.22580645164,6.098064516129032,5.596774193548387,10.829032258064515,61937.1935483871,36.41620621865926,51.210872981874175,60.50281590710378,47.615992007895606
Tripura,2025-10,22.69677419354839,10877.1,1.497741935483871,17.16774193548387,0,0.0,12847.741935483871,49.52903225806452,3.8870967741935485,110.23548387096774,4890.8387096774195,308760.0,6.232903225806451,5.851612903225806,9.851612903225806,60330.25806451613,39.2310770551597,51.56160836524565,60.89339673511257,48.962342933677995
Uttar Pradesh,2025-10,25.66774193548387,4821.1,1.0196774193548388,16.470967741935485,0,0.0,30848.25806451613,50.7,4.274193548387097,106.80967741935484,5075.258064516129,206839.93548387097,8.534516129032259,5.8590322580645156,10.838709677419354,60168.0,35.56715785617026,38.603906547762804,69.63995911436372,45.14822021277601
Uttarakhand,2025-10,11.516129032258064,5044.0,1.350967741935484,20.02258064516129,0,0.0,13813.483870967742,49.9741935483871,4.148387096774194,109.6258064516129,4969.032258064516,308963.51612903224,6.363870967741936,5.677741935483871,10.151612903225805,61137.290322580644,37.645875490104935,51.7787395103768,60.79934607731595,48.38074554400284
West Bengal,2025-10,25.23225806451613,4259.1,1.3219354838709676,21.683870967741935,0,0.0,12769.612903225807,48.50322580645161,4.119354838709677,108.58064516129032,4883.548387096775,310383.6129032258,6.0687096774193545,5.708064516129032,10.419354838709678,58215.22580645161,37.167829593862265,52.92297659808737,61.382109648194394,48.73570105892408
Andaman and Nicobar Islands,2025-11,26.136666666666667,8236.6,1.218,22.59333333333333,0,0.0,7837.333333333333,49.66,3.9633333333333334,106.4,4865.5,167745.0,7.060666666666666,5.849333333333333,10.373333333333333,61053.6,36.21211883370062,55.816895559212185,64.04536383817099,50.03210193874726
Andhra Pradesh,2025-11,23.34333333333333,3758.2999999999997,1.027,21.55666666666667,0,0.0,12995.7,49.263333333333335,4.0200000000000005,111.52666666666667,5072.033333333334,308538.1,6.079666666666667,5.362333333333334,10.516666666666667,59603.63333333333,34.86202466519749,52.09160457028586,59.68128201145928,47.09719196854387
Arunachal Pradesh,2025-11,22.043333333333333,3895.0,0.7929999999999999,23.2,0,0.0,14375.3,49.71666666666667,4.053333333333333,109.51333333333334,5010.666666666667,309610.5,6.15,5.910333333333333,10.506666666666666,59375.566666666666,32.77097474148161,51.00507188437486,62.26110788348375,46.52544202699478
Assam,2025-11,19.836666666666666,8843.2,1.066,13.3,0,0.0,12782.733333333334,49.7,4.319999999999999,107.48,4898.966666666666,308629.9666666667,5.840333333333334,5.678333333333333,10.353333333333333,62458.03333333333,36.407949652483474,53.4103001603244,59.113848982641215,48.035247162767234
Bihar,2025-11,22.65,4178.8,1.242,12.483333333333333,0,0.0,15102.433333333332,51.980000000000004,3.6733333333333333,114.21000000000001,5173.466666666666,207241.43333333332,8.642666666666665,6.042,10.393333333333334,57394.1,37.91780344126123,48.12747579735048,70.88530577087151,49.73306434829503
Chandigarh,2025-11,17.426666666666666,6782.8,1.0516666666666667,20.33,0,0.0,4863.566666666667,50.690000000000005,4.17,109.84333333333333,5109.333333333333,138094.23333333334,8.354666666666667,5.975666666666667,10.353333333333333,60350.566666666666,35.240464400745886,58.74605804637606,68.72785078583105,51.83926877298774
Chhattisgarh,2025-11,23.133333333333333,4516.0,0.926,25.06,0,0.0,13462.7,49.583333333333336,4.446666666666667,111.33333333333333,4996.433333333333,309699.93333333335,6.221,5.880333333333334,10.726666666666667,58941.7,33.54037277504662,53.447520368702726,62.849201380329475,47.83508158414697
Dadra and Nagar Haveli and Daman and Diu,2025-11,16.21333333333333,6041.3,1.2793333333333334,19.313333333333333,0,0.0,7376.566666666667,51.156666666666666,4.19,117.47666666666667,4915.266666666666,245374.13333333333,6.958,5.6546666666666665,10.086666666666668,59458.6,37.18759060857773,56.70075729336827,62.943059016411304,50.45606605021281
Delhi,2025-11,18.166666666666668,7449.9,0.7096666666666667,22.203333333333333,0,0.0,4935.6,50.24666666666667,3.9566666666666666,113.91,4999.366666666667,160182.33333333334,6.007333333333333,5.764333333333334,10.860000000000001,61279.96666666667,32.26358374300729,57.91106860383388,61.18872075313302,48.47148769682803
Goa,2025-11,24.016666666666666,9459.2,1.278,18.490000000000002,0,0.0,14126.866666666667,51.413333333333334,4.053333333333333,111.38333333333334,5014.066666666667,309207.6,6.154,5.666333333333333,10.483333333333333,59380.36666666667,37.30058035260213,50.69287104349186,61.20546564721839,47.96410341806761
Gujarat,2025-11,28.27,1454.3,1.119,22.71333333333333,0,0.0,16728.5,47.22666666666667,4.113333333333333,109.74666666666667,5027.433333333333,516368.36666666664,4.4350000000000005,5.748333333333333,10.883333333333333,56774.4,35.41373232751314,50.14415733237803,57.76409876142549,46.15697268769394
Haryana,2025-11,28.303333333333335,1542.3,0.5596666666666666,23.44333333333333,0,0.0,36011.166666666664,49.086666666666666,4.216666666666667,110.22333333333333,5072.6,309325.8333333333,6.251,5.651333333333333,10.496666666666666,59821.73333333333,30.89517994575352,34.75241430960313,61.32214326022522,39.85195280171881
Himachal Pradesh,2025-11,11.383333333333333,5707.7,0.9083333333333333,22.783333333333335,0,0.0,13757.766666666666,50.18666666666666,4.013333333333334,105.45333333333333,5001.166666666667,309193.93333333335,5.874666666666667,6.016,10.653333333333334,58594.63333333333,33.74261188337006,51.18245871309803,62.34961198002313,46.99830829793812
Jammu and Kashmir,2025-11,21.209999999999997,4215.8,0.8743333333333333,18.396666666666665,0,0.0,7659.9,48.60666666666667,3.8699999999999997,106.37333333333335,4946.133333333333,191198.9,7.5,5.626,10.42,58206.6,34.13260035599254,55.87492053620778,65.42203733090003,49.56477166279475
Jharkhand,2025-11,22.933333333333334,3671.0,1.3723333333333334,23.376666666666665,0,0.0,14218.266666666666,48.766666666666666,4.263333333333334,112.41000000000001,4921.333333333333,206644.16666666666,8.799000000000001,5.743666666666667,10.5,62589.833333333336,37.31118096287506,52.31116175718732,68.64609151721473,50.394901879469266
Karnataka,2025-11,24.043333333333333,8872.5,1.0719999999999998,18.65,0,0.0,24447.633333333335,51.32666666666667,4.14,104.33333333333333,5206.6,515599.73333333334,4.658333333333333,5.710666666666667,10.123333333333333,58752.333333333336,35.65274580437362,42.913228084852285,56.42092977154725,43.38596059433456
Kerala,2025-11,25.25,7848.1,0.981,16.616666666666667,0,0.0,14375.666666666666,50.53333333333333,4.016666666666667,108.89333333333335,5046.166666666667,310026.1666666667,6.030333333333333,5.979,10.586666666666668,58865.36666666667,35.24042083403967,50.60321576883291,62.47580106833631,47.42624411979146
Ladakh,2025-11,20.43,8461.0,0.5643333333333334,15.456666666666667,0,0.0,6957.766666666666,49.6,3.8733333333333335,116.25333333333333,4907.433333333333,146738.73333333334,6.256666666666666,5.782666666666667,10.513333333333332,59000.36666666667,32.12996584166808,56.14735631194702,62.178761703005925,48.048251471600175
Lakshadweep,2025-11,22.723333333333336,7911.099999999999,0.8286666666666667,14.693333333333333,0,0.0,6753.466666666666,49.163333333333334,3.9,112.26333333333334,4858.966666666666,116747.93333333333,8.068,5.902333333333333,10.423333333333334,61971.86666666667,34.328124088828616,56.5540607045111,67.14555935555101,50.31156072099809
Madhya Pradesh,2025-11,23.686666666666667,4240.4,1.4186666666666667,19.313333333333333,0,0.0,23459.933333333334,51.00333333333333,4.163333333333333,105.32,5018.866666666667,308756.56666666665,6.006,5.6193333333333335,10.323333333333332,59420.13333333333,38.285912358026785,43.892278041434054,60.279573877040654,45.746555726972794
Maharashtra,2025-11,23.163333333333334,4319.7,1.1706666666666665,24.96333333333333,0,0.0,26851.533333333333,50.52333333333333,3.7333333333333334,108.92,5046.6,517070.06666666665,4.5456666666666665,5.7860000000000005,10.626666666666667,58392.53333333333,35.48350474656721,39.51349716720742,57.33159979874038,42.35602585683458
Manipur,2025-11,23.13,4401.6,1.278,22.44,0,0.0,12691.633333333333,51.61333333333334,3.9866666666666664,111.63666666666667,5169.333333333333,310439.8333333333,5.823333333333333,5.632000000000001,10.253333333333334,58136.9,36.70808035260214,51.48514186265477,60.062934048825596,47.71876530517642
Meghalaya,2025-11,21.003333333333334,10178.2,0.9646666666666667,19.970000000000002,0,0.0,13669.233333333334,49.836666666666666,4.056666666666667,106.83666666666666,4902.666666666667,311076.5,6.225,5.834333333333333,10.296666666666665,61731.23333333333,34.6086701983387,51.54262349276884,61.08477271199199,47.15457947980257
Mizoram,2025-11,19.796666666666667,11767.8,1.1616666666666666,17.029999999999998,0,0.0,14225.6,49.28333333333333,3.8333333333333335,108.18,4991.666666666667,310209.93333333335,5.8053333333333335,5.547666666666667,10.5,62032.36666666667,36.60256051873199,50.31426442339155,58.83047601896721,46.95863576042164
Nagaland,2025-11,23.516666666666666,4755.9,1.3723333333333334,17.296666666666667,0,0.0,14250.333333333334,48.82,4.1033333333333335,106.4,4992.2,309658.3333333333,6.058666666666666,5.6659999999999995,10.516666666666667,59750.86666666667,38.22318096287506,51.586564207156215,60.850194344476876,48.557118443773916
Odisha,2025-11,22.543333333333333,3289.6,0.5936666666666667,15.966666666666667,0,0.0,13810.933333333332,48.37,4.12,111.84333333333333,5181.266666666666,205744.3,8.556333333333333,5.835,10.206666666666667,62863.03333333333,32.28469147313104,52.14080588972703,67.72126356099355,48.09347454090526
Puducherry,2025-11,17.67,4035.3,1.1460000000000001,28.053333333333335,0,0.0,4423.533333333334,49.66,4.173333333333334,110.52666666666667,5013.433333333333,164453.9,8.04,5.6033333333333335,10.656666666666666,59560.03333333333,34.82556501101882,59.41786846479114,66.9415806772099,51.461875136386894
Punjab,2025-11,28.64333333333333,1246.6,1.1666666666666667,17.42,0,0.0,33783.2,51.57333333333334,3.86,107.49666666666667,4904.666666666667,309585.2,5.989000000000001,5.793333333333334,10.366666666666667,59948.46666666667,36.58347397864045,34.248365424485065,60.86541124004153,41.83667030003634
Rajasthan,2025-11,27.41,1275.4,0.862,17.096666666666668,0,0.0,16034.3,50.25,4.01,115.61666666666666,4985.466666666666,309741.13333333336,6.155,5.725666666666667,10.469999999999999,57750.46666666667,34.230380488218344,49.34584490389383,61.949764606061265,46.4506390631655
Sikkim,2025-11,10.363333333333333,4293.9,1.0543333333333333,21.029999999999998,0,0.0,14696.033333333333,50.15333333333333,4.053333333333333,112.43333333333334,4977.233333333334,310363.73333333334,5.978,5.682333333333333,10.723333333333333,61509.833333333336,35.15648491269707,50.61999949620582,60.45705189463824,46.89385676241042
Tamil Nadu,2025-11,24.246666666666666,7961.7,1.2893333333333332,19.5,0,0.0,11290.1,50.24,4.11,110.40333333333334,5140.966666666666,516684.9666666667,4.177333333333333,5.707666666666666,10.183333333333334,59959.2,37.23841752839464,53.534011627200734,54.654112382425,47.295799176484365
Telangana,2025-11,23.076666666666664,3651.4,0.9943333333333334,17.113333333333333,0,0.0,13713.3,49.763333333333335,4.016666666666667,108.90666666666667,4954.3,309593.06666666665,6.142333333333334,5.948333333333333,9.953333333333335,58282.433333333334,35.27102339379556,51.358916706819485,61.835008331611235,47.54278228780785
Tripura,2025-11,20.46333333333333,10754.1,0.8026666666666666,19.69333333333333,0,0.0,13152.9,50.56333333333334,4.016666666666667,111.91333333333334,4845.066666666667,310004.2,6.171666666666667,6.0103333333333335,10.506666666666666,61442.96666666667,33.37317409730463,51.56284364403605,62.09800942472746,46.92076727051633
Uttar Pradesh,2025-11,24.05666666666667,4670.7,0.8803333333333333,16.603333333333335,0,0.0,31272.2,50.18,4.256666666666667,106.23,4952.766666666666,205774.16666666666,8.592666666666668,5.439333333333334,10.396666666666667,59200.3,34.448896507882694,38.3492370440501,67.62967529676126,44.10921039276093
Uttarakhand,2025-11,9.676666666666668,4699.6,0.9116666666666666,15.556666666666667,0,0.0,14181.366666666667,51.276666666666664,4.026666666666666,109.91000000000001,5029.6,310531.7,6.276,5.8020000000000005,10.683333333333334,61778.333333333336,34.852887523309036,50.57683234542287,61.72354894151888,47.07393356560134
West Bengal,2025-11,23.363333333333333,4005.0,0.9996666666666666,18.256666666666668,0,0.0,12905.4,48.086666666666666,3.856666666666667,111.16333333333334,5033.233333333334,308830.06666666665,5.9590000000000005,5.707333333333334,10.073333333333332,58616.53333333333,35.141564417697914,51.81870786074509,60.349726985338016,47.28060526467445
Andaman and Nicobar Islands,2025-12,24.641935483870967,2028.8,1.6054838709677421,-70.78064516129032,0,7.225806451612903,7804.193548387097,50.99354838709677,7.770967741935484,108.63870967741936,4907.4838709677415,167186.61290322582,7.1658064516129025,5.656451612903226,10.52258064516129,58501.22580645161,68.64668789063396,71.70157711433157,64.60257809478647,68.70487166996625
Andhra Pradesh,2025-12,22.432258064516127,987.8,1.275806451612903,-69.08709677419354,0,7.451612903225806,12929.58064516129,52.94193548387097,7.464516129032258,108.87096774193549,4996.451612903225,309761.7419354839,6.089354838709678,5.655483870967742,10.796774193548387,60213.096774193546,66.27434934122705,65.74839006980278,61.21339708045845,64.8250255310364
Arunachal Pradesh,2025-12,21.283870967741933,1011.1,1.3825806451612903,-69.05806451612904,0,8.03225806451613,14665.967741935483,50.309677419354834,7.883870967741935,107.18709677419353,5015.451612903225,309478.29032258067,6.186774193548387,6.119677419354839,10.506451612903225,59976.45161290323,68.34707781864078,66.95320322914127,63.06629548029192,66.53902612772873
Assam,2025-12,19.26451612903226,2497.1,0.7293548387096774,-69.03548387096774,0,7.516129032258065,12582.09677419355,48.938709677419354,7.664516129032258,102.07096774193548,5032.1612903225805,310741.06451612903,6.021935483870968,5.654516129032258,11.12258064516129,59171.354838709674,62.09636601797148,68.07861541874678,61.86480664637992,64.13226346534495
Bihar,2025-12,21.887096774193548,1138.6,0.86,-70.33870967741936,0,7.806451612903226,15004.258064516129,48.983870967741936,7.529032258064516,107.61612903225806,4959.322580645161,206357.5483870968,8.636451612903226,5.671612903225806,10.66451612903226,60801.032258064515,63.93939307268323,65.56781330187684,68.67755615976272,65.69388092467086
Chandigarh,2025-12,15.761290322580646,1678.3,1.0070967741935484,-71.18387096774192,0,7.967741935483871,4923.322580645161,48.54516129032258,8.190322580645162,112.01290322580645,5087.129032258064,137733.16129032258,8.533225806451613,5.981935483870967,10.474193548387097,59880.67741935484,65.5688567278076,76.50884003066929,69.64692527541703,70.41736802071155
Chhattisgarh,2025-12,21.929032258064513,1092.2,1.030967741935484,-70.72258064516129,0,7.483870967741935,13583.09677419355,48.61612903225806,7.858064516129032,104.56774193548387,5037.4838709677415,310426.67741935485,6.175806451612903,5.667419354838709,10.329032258064515,59965.1935483871,64.6583179681118,68.20888288801603,60.839821245777365,64.94639150949467
Dadra and Nagar Haveli and Daman and Diu,2025-12,15.158064516129032,1549.2,1.1980645161290322,-70.38709677419355,0,7.516129032258065,7454.387096774193,48.40967741935484,7.490322580645161,108.29354838709678,4958.0,245001.67741935485,6.885483870967741,5.7783870967741935,10.36774193548387,57169.096774193546,65.99380196939025,71.55549427131163,64.42373433250874,67.54787736584235
Delhi,2025-12,16.812903225806455,1863.0,1.2703225806451615,-70.42903225806452,0,7.516129032258065,4865.096774193548,50.63548387096775,7.809677419354839,106.73225806451612,5256.1612903225805,160278.67741935485,6.066774193548387,5.809354838709678,10.293548387096775,61555.290322580644,66.56968035774476,74.30252310786477,60.54538209386094,67.7701007543158
Goa,2025-12,22.509677419354837,2388.7,1.4309677419354838,-71.0516129032258,0,8.193548387096774,14190.41935483871,50.9741935483871,8.129032258064516,110.3258064516129,5090.258064516129,309686.8387096774,6.112258064516129,5.843870967741935,10.270967741935483,59947.48387096774,69.37070155557234,68.17739115824264,61.29918821531312,66.93516458144214
Gujarat,2025-12,28.20967741935484,356.1,0.7603225806451613,-70.90645161290323,0,7.193548387096774,16887.645161290322,49.61290322580645,7.812903225806451,107.91290322580645,4859.870967741936,514352.0,4.513548387096773,5.7219354838709675,10.796774193548387,59806.1935483871,61.934778552092226,65.09927932361623,56.797102454482754,61.75793479772325
Haryana,2025-12,27.36774193548387,364.8,0.8351612903225807,-71.77741935483871,0,7.387096774193548,37052.67741935484,48.63548387096775,7.577419354838709,109.73225806451612,4948.774193548387,309250.6451612903,6.249677419354839,5.474193548387096,10.55483870967742,59577.3870967742,63.0671592890062,48.41304650676008,60.74394079739478,57.357415192317205
Himachal Pradesh,2025-12,9.82258064516129,1418.0,0.797741935483871,-70.49032258064516,0,7.516129032258065,13326.322580645161,51.05483870967742,7.751612903225807,111.78064516129032,4976.387096774193,308988.96774193546,5.925161290322581,5.647096774193549,9.980645161290322,59885.1935483871,62.85366624381621,67.22613099223298,59.44104201142542,63.53087284766438
Jammu and Kashmir,2025-12,20.48709677419355,1052.2,0.7796774193548388,-71.3967741935484,0,7.645161290322581,7821.290322580645,49.599999999999994,7.816129032258065,108.48064516129033,4894.096774193548,191311.35483870967,7.405161290322581,6.033548387096774,10.887096774193548,62170.54838709677,63.12177368859443,72.29893570094322,66.36666868763884,67.1450041426776
Jharkhand,2025-12,22.32903225806452,888.9,0.8287096774193548,-71.09677419354838,0,7.645161290322581,14315.387096774193,50.65806451612904,7.65483870967742,112.64838709677419,4929.580645161291,207219.38709677418,8.680967741935484,5.6090322580645156,10.432258064516128,60656.32258064516,63.46327987608383,66.14844192751265,68.21505588840331,65.59103059716378
Karnataka,2025-12,22.64516129032258,2109.8,0.7264516129032258,-72.69354838709677,0,6.967741935483871,23807.870967741936,51.225806451612904,7.519354838709678,110.21935483870968,5131.193548387097,515319.8387096774,4.616129032258065,5.6654838709677415,10.32258064516129,59574.354838709674,61.455409403638896,57.880032911243255,56.169114819228135,58.88245398519773
Kerala,2025-12,24.532258064516128,2134.2,0.7454838709677419,-69.31612903225808,0,7.709677419354839,14502.41935483871,51.24193548387097,7.841935483870968,108.32903225806452,4872.709677419355,309975.06451612903,6.161290322580645,5.547096774193549,10.116129032258065,57900.3870967742,62.67740806434742,66.62401907733204,60.58943583597665,63.53672886179934
Ladakh,2025-12,19.625806451612902,2301.3,1.2567741935483872,-69.61612903225806,0,7.612903225806452,6872.451612903225,49.70322580645161,7.9,105.09677419354838,4926.806451612903,147115.12903225806,6.2945161290322575,5.541935483870968,10.406451612903227,60980.22580645161,66.54684965100584,73.37772755425335,60.48186633716898,67.42141108868326
Lakshadweep,2025-12,22.258064516129032,2125.2,1.1970967741935483,-70.19032258064516,0,7.516129032258065,6882.193548387097,48.49677419354839,7.47741935483871,112.08709677419354,4953.645161290323,116590.03225806452,8.032903225806452,5.795483870967741,10.561290322580644,59599.709677419356,65.9566574287628,71.92753814478647,67.56071166062048,68.4474792373355
Madhya Pradesh,2025-12,22.583870967741937,1139.6,0.9587096774193548,-68.97419354838709,0,7.709677419354839,23330.0,49.78064516129032,7.880645161290322,107.73548387096774,4959.967741935484,309802.12903225806,5.92225806451613,5.84516129032258,10.725806451612904,62159.25806451613,64.30691109657266,60.23483169219125,60.772119885834094,61.997985502354524
Maharashtra,2025-12,22.348387096774193,1081.3,1.0774193548387097,-69.73870967741935,0,7.258064516129032,26110.354838709678,49.690322580645166,7.687096774193549,109.79677419354839,5006.322580645161,515775.8064516129,4.495161290322581,5.554516129032258,10.225806451612904,60726.67741935484,64.39646182076856,57.232993948555716,54.809841918251536,59.49259308986481
Manipur,2025-12,21.654838709677417,1123.2,1.3241935483870966,-69.75806451612904,0,7.387096774193548,12185.806451612903,49.13870967741936,7.987096774193549,108.74838709677421,5059.580645161291,309673.4193548387,5.7454838709677425,5.811935483870967,10.387096774193548,61610.290322580644,66.61914672263356,69.70995156363983,59.708616526281396,65.97329586789772
Meghalaya,2025-12,19.948387096774194,2491.9,1.1929032258064516,-71.57096774193548,0,7.580645161290323,13102.741935483871,49.58387096774193,7.858064516129032,112.00645161290322,4975.129032258064,310855.32258064515,6.1974193548387095,5.586129032258064,10.187096774193549,60203.58064516129,66.26796611235366,68.29907860202745,60.255799317625126,65.47581378505735
Mizoram,2025-12,18.287096774193547,3137.1,1.1838709677419357,-69.80967741935484,0,7.129032258064516,14248.612903225807,48.47096774193548,7.467741935483871,111.06129032258065,4829.258064516129,309893.12903225806,5.932903225806452,5.629032258064516,10.241935483870968,59291.77419354839,64.9716955382431,66.05856878969254,60.00365718248465,64.11009158731079
Nagaland,2025-12,22.648387096774194,1196.4,1.3819354838709679,-71.4483870967742,0,7.451612903225806,14103.129032258064,50.24193548387097,7.767741935483872,105.44193548387096,5039.5161290322585,309779.9032258064,5.992580645161291,5.696129032258065,10.603225806451613,59736.8064516129,67.4651253612195,66.92351682872533,60.921110973107474,65.63955877781854
Odisha,2025-12,21.6,874.5,1.1445161290322579,-70.16774193548386,0,7.451612903225806,13527.161290322581,49.92580645161291,7.841935483870968,114.96774193548387,5143.354838709677,207124.0,8.537741935483872,5.861612903225807,10.516129032258064,61764.25806451613,65.40152494234042,67.79141903893024,68.62954488936273,67.04499286290243
Puducherry,2025-12,16.45806451612903,948.8,0.9087096774193549,-70.8483870967742,0,7.290322580645161,4299.8387096774195,51.03548387096774,7.725806451612903,108.7709677419355,4987.935483870968,164040.70967741936,7.943225806451613,5.586774193548387,10.567741935483872,59513.93548387097,63.301661192065986,74.27217169180763,66.44430086098406,67.92699978420508
Punjab,2025-12,28.02258064516129,338.4,0.7283870967741934,-69.13225806451612,0,7.419354838709677,33711.354838709674,49.92258064516129,7.596774193548387,108.45161290322581,4909.8387096774195,310672.29032258067,5.946774193548387,5.851935483870967,10.64516129032258,61251.54838709677,61.89735119594389,50.75642701958615,61.02929103897577,57.78101269497665
Rajasthan,2025-12,27.106451612903225,318.3,1.4896774193548388,-71.70645161290322,0,7.838709677419355,16226.483870967742,50.83870967741935,7.790322580645161,113.40967741935484,5022.645161290323,308989.1935483871,6.039677419354838,5.7938709677419356,11.093548387096773,58979.8064516129,69.17674168742815,65.15886474139398,62.51903697030162,66.10605857703456
Sikkim,2025-12,9.264516129032257,1135.6,1.2006451612903226,-69.02580645161291,0,7.161290322580645,14612.806451612903,49.37419354838709,7.209677419354839,115.41290322580646,4924.709677419355,310054.93548387097,6.03483870967742,5.572258064516129,10.519354838709678,62348.290322580644,65.0549748738866,64.39717280427644,59.569005945676366,63.45325191747048
Tamil Nadu,2025-12,23.38064516129032,2024.4,0.5641935483870968,-70.60645161290323,0,7.548387096774194,11960.58064516129,50.377419354838715,7.667741935483871,112.0741935483871,5101.419354838709,516244.2580645161,4.253225806451613,5.736129032258065,10.380645161290323,59328.16129032258,61.09872978017167,68.153117361803,55.528410162324505,62.17518552928084
Telangana,2025-12,21.983870967741936,989.5,1.1974193548387095,-69.30645161290323,0,7.580645161290323,13668.645161290322,49.851612903225806,7.909677419354838,107.19677419354838,5047.387096774193,309338.3870967742,6.180645161290323,5.585161290322581,10.416129032258064,61112.16129032258,65.96388794710967,67.99085531909495,60.28971379720478,65.2547829898283
Tripura,2025-12,19.716129032258067,2796.8,1.4593548387096775,-69.88387096774194,0,7.354838709677419,12792.290322580646,48.23870967741936,7.877419354838709,109.41935483870968,5036.129032258064,309999.4193548387,6.199677419354838,5.619677419354839,10.693548387096774,60288.645161290326,67.63481833001487,69.03119922905437,61.20731864310093,66.51667672295021
Uttar Pradesh,2025-12,23.09032258064516,1199.5,1.1132258064516127,-71.01290322580645,0,7.258064516129032,31596.064516129034,49.91612903225807,7.34516129032258,104.65483870967742,5116.032258064516,207419.25806451612,8.605161290322581,5.9796774193548385,10.40967741935484,59619.096774193546,64.86984208204849,51.35963250631038,69.83425167318342,61.38237112832388
Uttarakhand,2025-12,9.05483870967742,1318.3999999999999,0.5003225806451613,-68.6258064516129,0,7.161290322580645,13632.258064516129,51.00322580645161,7.52258064516129,111.05806451612904,4982.709677419355,310127.06451612903,6.325806451612903,5.949677419354838,10.30967741935484,57959.8064516129,59.474547682837255,66.02130331945061,63.08795273689166,62.669263419165524
West Bengal,2025-12,22.5258064516129,1050.8,0.7416129032258064,-69.98064516129033,0,7.451612903225806,12773.41935483871,51.18064516129032,7.974193548387096,103.51612903225806,4995.387096774193,310043.9032258064,6.035161290322581,5.864193548387097,10.3,59259.22580645161,62.197498398749104,68.57679056613054,61.41302472064774,64.23413223780727
